SMILES,logk
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,5.113943352
Cl/C=C\Cl,2.491361694
CC/C=C\CCO,5.73239376
O=C(O)/C=C\C=C/C(=O)O,4.512652933
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,4.602059991
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,3.7
Cc1cc(C2(c3ccc(O)c(C)c3)OS(=O)(=O)c3ccccc32)ccc1O,0.713
CN(C)c1ccc([C+](c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1.[Cl-],1.04
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,0.86569606
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,0.409933123
N#CO,-2.0
NCC1CCCCC1,4.851258349
C1=CCCCC1,6.34
NC1CCCCC1,4.69019608
OC1CCCC1,0.130333768
O=P1(N(CCCl)CCCl)NCCCO1,0.51851394
O=P1(N(CCCl)CCCl)NCCCO1,0.36794902
N[C@@H](CS)C(=O)O,6.64
N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,3.48
C1C[NH+]2CCN1CC2,3.544068044
CC(Cl)(Cl)C(=O)O,-3.301029996
CC(C)Nc1nc(N)nc(Cl)n1,-0.732986947
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,-0.124938737
CCCCOC(=O)c1ccccc1C(=O)OCCCC,-1.036212173
COP(=O)(OC)OC=C(Cl)Cl,2.138000995
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,5.975651231
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,5.975651231
CCOC(=O)c1ccccc1C(=O)OCC,-1.070581074
CCNCC,5.780832563
CCNCC,5.859041392
CCOCC,0.041392685
COC(=O)c1ccccc1C(=O)OC,0.32
CS(C)=O,-0.380697924
CS(C)=O,0.91
CNC,3.579783597
CNC,3.903089987
CNC,7.301029996
C1COCCO1,-0.494850022
CCCOC(=O)c1ccccc1C(=O)OCCC,-0.958607315
[Br-].[Br-].c1cc[n+]2c(c1)-c1cccc[n+]1CC2,-0.22184875
C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(=O)/C(=C(/N)O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.O.O.[Cl-].[H+],5.9
O=C([O-])CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,5.204119983
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,5.72427587
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,5.226731089
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,5.226731089
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O,7.0
C[C@]12CC[C@@H]3c4ccc([O-])cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,9.589949601
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,6.532864116
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,6.665582906
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,5.97
C[C@]12CC[C@@H]3c4ccc([O-])cc4CC[C@H]3[C@@H]1CCC2=O,9.627365857
CCO,-0.292429824
CCO,-0.113509275
CCO,-0.142667504
CCO,-0.431798276
C=C,5.255272505
CCc1ccccc1,1.146128036
CCOC(=O)N1CCNCC1,6.041392685
CCN,5.174347095
CCOC(=O)c1ccc(O)cc1,2.556302501
CCOC(=O)c1ccc(O)cc1,9.068185862
CCOC(=O)c1ccc(O)cc1,5.531478917
CCOC(C)(C)C,-0.105130343
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0.53529412
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,5.152288344
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,0.949390007
CC(Cc1ccc(O)cc1)[NH2+]CC(O)c1cc(O)cc(O)c1.[Br-],6.45
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,3.954242509
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.15
c1ccc2c(c1)Cc1ccccc1-2,1.218665203
C=O,-1.0
O=CO,0.698970004
CC1=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=CC1=N.[Cl-].[H+],0.73
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,4.832508913
CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,2.15
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,4.889933569
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,4.889933569
O=C(O)c1cc(O)ccc1O,6.39
O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,-0.045757491
O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,-0.346787486
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O,6.4
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O,1.759667845
NCC(=O)O,5.322219295
NCC(=O)O,1.32
O=CC(=O)O,-0.769551079
O=CC(=O)O,0.278753601
O=[N+]([O-])O,5.568201724
CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.854913022
CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.976583599
O=P1(NCCCl)OCCCN1CCCl,0.841984805
c1c[nH]cn1,5.230448921
c1c[nH]cn1,1.342422681
O=C(O)CNCC(=O)O,6.447158031
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,5.841753159
CC[C@H](C)[C@H](N)C(=O)O,4.748188027
CSc1nc(NC2CC2)nc(NC(C)(C)C)n1,2.703291378
O=C1Nc2ccccc2C1=O,1.322219295
O=C1Nc2ccccc2C1=O,-1.8615
CC(C)c1ccccc1,1.041392685
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,2.392872745
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,-0.397940009
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,-0.397940009
NC(=O)C[C@H](N)C(=O)O,1.85
N[C@@H](CC(=O)O)C(=O)O,1.7
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,4.77815125
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,5.311753861
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,3.154423973
NC(=O)CC[C@H](N)C(=O)O,1.9
CCN(CC)CC(=O)Nc1c(C)cccc1C,4.86332286
CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1.O.[Cl-].[H+],5.67425697
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,4.0
NCCCC[C@H](N)C(=O)O,2.08
N[C@@H](Cc1ccccc1)C(=O)O,3.11
N[C@@H](Cc1ccccc1)C(=O)O,5.579783597
CC(C)[C@H](N)C(=O)O,4.832508913
CC(C)[C@H](N)C(=O)O,1.6
O=C(O)/C=C\C(=O)O,3.073064018
CCOC(=O)CC(=O)OCC,-1.22184875
C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)O)[C@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C,5.612783857
C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)O)[C@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C,4.831869774
C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)O)[C@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C,5.929418926
