SMILES,logk
[O-]c1ccc(Cl)cc1Cl,2.481442629
Oc1c(Cl)cccc1Cl,2.28780173
CCCCC(N)C(=O)O,7.505149978
[O-]c1ccccc1Cl,3.383815366
O=C([O-])CCSSCCC(=O)[O-],5.982271233
Cc1cc([O-])cc(O)c1,7.668789525
O=C(O)CCc1c[nH]c2ccccc12,4.176091259
C/C=C/CC(=O)O,0.939519253
[O-]c1ccc(I)cc1,3.303196057
CC(N)=O,-0.206054482
CC(N)C(=O)O,7.674861141
O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O,6.77815125
NCCC(=O)O,7.949390007
CC(C)(c1ccc([O-])cc1)c1ccc([O-])cc1,4.819543936
NCCC(=O)NCCc1c[nH]cn1,5.146128036
CNCl,2.505149978
CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c([O-])ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,6.683947131
CC(=O)/C=C/C1=C(C)C=CCC1(C)C,2.217483944
NC(=O)C(Cl)Cl,1.52648287
N#CC(Cl)Cl,-0.720611929
NC(=O)C(I)I,1.017728767
[O-]C(=S)COCC([O-])=S,5.342422681
C[C@]12CC[C@@H]3c4ccc([O-])cc4CC[C@H]3[C@@H]1CCC2=O,5.618048097
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,-0.045757491
Oc1ccc(O)cc1,1.653212514
CC(C)C(N)=O,-2.522878745
CN(C)C1C([O-])=C(C(N)=O)C(=O)C2(O)C(=O)CC(C3(C)OC(=O)c4c([O-])ccc(Cl)c43)CC12,6.584331224
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,1.865103975
CSCC[C@H](NC(C)=O)C(=O)O,8.230448921
COc1ccc2cc(C(C)C(=O)O)ccc2c1,1.397940009
NCl,2.176091259
CN1/C(=C(/O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,3.556302501
CC(C)NCC(O)COc1cccc2ccccc12,1.785329835
CCC(C)N,7.949390007
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0.750508395
CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c([O-])cccc4[C@@](C)(O)C3CC12,6.004321374
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,2.672097858
OCCN(CCO)CCO,3.079181246
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0.5774918
